Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members,Top GO Terms,Top GO Term p-values,Top GO FDRs,Top GO Term Fold Enrichments
3732,5,0.5363,5.3629999999999995,4131.0,0.001294,0.996692,ARHGAP25 C2orf78 COCH NCF2 TESK2,phagocytosis|superoxide anion generation|respiratory burst|actin cytoskeleton organization|focal adhesion assembly,0.002449|0.00412|0.005329|0.006183|0.00702,1|1|1|1|1,25.27|257.4|196.1|15.72|147.1
3733,17,0.5059,68.8,12690.0,0.005378,1.0,BTN2A1 BTN2A2 GPX6 HIST1H1T OR14J1 OR2B3 OR2B6 OR2J2 OR2J3 OR2W1 SLC17A4 TRIM10 ZKSCAN4 ZKSCAN8 ZNF165 ZSCAN16 ZSCAN31,detection of chemical stimulus involved in sensory perception of smell|sensory perception of smell|detection of chemical stimulus involved in sensory perception|detection of chemical stimulus|sensory perception of chemical stimulus,1.496e-06|2.103e-06|2.609e-06|3.921e-06|4.857e-06,0.0236|0.01658|0.01372|0.01546|0.01532,15.57|14.67|14.13|13.15|12.67
3734,4,0.561,3.366,3340.0,0.001004,0.9929309999999999,GULP1 MEX3D SCD5 TEX22,monounsaturated fatty acid biosynthetic process|mRNA localization resulting in posttranscriptional regulation of gene expression|monounsaturated fatty acid metabolic process|intracellular mRNA localization|fatty-acyl-CoA biosynthetic process,0.0005825|0.0005825|0.0007766|0.001941|0.0062,1|1|1|1|1,2574|2574|1716|572.1|166.1
3735,8,0.5237,14.66,5418.0,0.002691,0.9996790000000001,CIP2A FEN1 HELQ LIG1 POLQ RHNO1 TEX30 TOPBP1,DNA recombination|DNA repair|DNA replication|recombinational repair|DNA metabolic process,1.973e-08|2.369e-08|5.017e-08|8.49e-08|2.32e-07,0.0003112|0.0001869|0.0002638|0.0003348|0.0007318,51.08|25.91|42.22|88.87|17.58
3736,5,0.5125,5.125,4124.0,0.0012380000000000002,0.996692,ADAM7 C3orf80 PLXND1 RPL35A TEX38,dichotomous subdivision of terminal units involved in salivary gland branching|dichotomous subdivision of an epithelial terminal unit|semaphorin-plexin signaling pathway involved in axon guidance|semaphorin-plexin signaling pathway involved in neuron projection guidance|branching involved in salivary gland morphogenesis,0.001213|0.002183|0.00291|0.003394|0.003878,1|1|1|1|1,1030|514.9|374.5|316.8|274.6
3737,5,0.5033,5.033,3943.0,0.001271,0.996692,EVI5 IL4I1 PLCD4 TEX45 TMEM213,L-phenylalanine catabolic process|L-phenylalanine metabolic process|erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process|erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process|aromatic amino acid family catabolic process,0.00291|0.00291|0.00291|0.00291|0.005087,1|1|1|1|1,374.5|374.5|374.5|374.5|205.9
3738,4,0.535,3.21,3203.0,0.0009988,0.9929309999999999,RNF220 TFEB TNFRSF11A TREM2,osteoclast differentiation|myeloid leukocyte differentiation|positive regulation of inflammatory response|positive regulation of C-C chemokine receptor CCR7 signaling pathway|regulation of C-C chemokine receptor CCR7 signaling pathway,2.429e-05|0.0002105|0.0002316|0.0003883|0.0003883,0.3831|1|1|1|1,257.4|85.1|81.08|5149|5149
3739,4,0.5581,3.3480000000000003,3121.0,0.0010689999999999999,0.9929309999999999,ABCB1 GALNTL5 QPCT TFPI2,"ceramide translocation|peptidyl-pyroglutamic acid biosynthetic process, using glutaminyl-peptide cyclotransferase|terpenoid transport|isoprenoid transport|positive regulation of anion channel activity",0.0005825|0.0005825|0.0007766|0.0007766|0.0009706,1|1|1|1|1,2574|2574|1716|1716|1287
3740,5,0.5084,5.084,4243.0,0.001194,0.996692,ELOVL7 NOX5 PDE1A RELT TGFA,epithelial cell proliferation|reductive iron assimilation|regulation of fusion of sperm to egg plasma membrane|anatomical structure formation involved in morphogenesis|cGMP catabolic process,0.0001913|0.0004854|0.0004854|0.0007113|0.001456,1|1|1|1|1,92.56|4119|4119|14.2|823.8
3741,4,0.5064,3.0380000000000003,3067.0,0.0009871,0.9929309999999999,FAM186B FCN1 TGFB2 ZNF519,substantia propria of cornea development|positive regulation of timing of catagen|uterine wall breakdown|negative regulation of epithelial to mesenchymal transition involved in endocardial cushion formation|negative regulation of cardiac epithelial to mesenchymal transition,0.0003883|0.0005825|0.0005825|0.0005825|0.0005825,1|1|1|1|1,5149|2574|2574|2574|2574
3742,4,0.5413,3.248,3079.0,0.001051,0.9929309999999999,DNAH14 INPPL1 STYXL1 THAP4,negative regulation of stress granule assembly|nitrate metabolic process|regulation of stress granule assembly|dephosphorylation|tyrosine metabolic process,0.0003883|0.0009706|0.001165|0.001432|0.002522,1|1|1|1|1,5149|1287|1030|32.18|429.1
3743,4,0.5899,3.5389999999999997,3459.0,0.0010199999999999999,0.9929309999999999,ENAH FAM229B FOXP2 THBS4,putamen development|caudate nucleus development|innate vocalization behavior|endothelial cell-cell adhesion|actin polymerization-dependent cell motility,0.0003883|0.0003883|0.0003883|0.0009706|0.001553,1|1|1|1|1,5149|5149|5149|1287|735.5
3744,4,0.5827,3.4960000000000004,3158.0,0.001103,0.9929309999999999,CD300LF CYB561D2 THEG TMEM233,interleukin-13-mediated signaling pathway|negative regulation of MyD88-dependent toll-like receptor signaling pathway|negative regulation of apoptotic cell clearance|positive regulation of interleukin-4-mediated signaling pathway|regulation of interleukin-4-mediated signaling pathway,0.0003883|0.0005825|0.0005825|0.0005825|0.0007766,1|1|1|1|1,5149|2574|2574|2574|1716
3745,4,0.5325,3.195,3089.0,0.001031,0.9929309999999999,CSF3 MARCH9 THRA TIMM21,negative regulation of RNA polymerase II transcription preinitiation complex assembly|female courtship behavior|myeloid cell differentiation|thyroid hormone mediated signaling pathway|positive regulation of female receptivity,0.0005825|0.0005825|0.0007149|0.0007766|0.0007766,1|1|1|1|1,2574|2574|45.77|1716|1716
3746,4,0.5588,3.353,3139.0,0.001064,0.9929309999999999,ADGRF4 CALD1 SERPINE1 THSD1,positive regulation of odontoblast differentiation|positive regulation of leukotriene production involved in inflammatory response|regulation of leukotriene production involved in inflammatory response|positive regulation of neuroepithelial cell differentiation|negative regulation of smooth muscle cell-matrix adhesion,0.0003883|0.0003883|0.0003883|0.0003883|0.0005825,1|1|1|1|1,5149|5149|5149|5149|2574
3747,4,0.5873,3.5239999999999996,3313.0,0.00106,0.9929309999999999,DAPP1 GCNT4 THY1 TMPRSS11A,inter-male aggressive behavior|regulation of Rho-dependent protein serine/threonine kinase activity|aggressive behavior|protein metabolic process|retinal cone cell differentiation,0.0005825|0.001165|0.001553|0.001763|0.002328,1|1|1|1|1,2574|1030|735.5|4.883|468.1
3748,4,0.5429,3.2569999999999997,3267.0,0.0009936,0.9929309999999999,GPCPD1 RIMBP2 SLC32A1 TICAM1,positive regulation of myeloid dendritic cell cytokine production|regulation of myeloid dendritic cell cytokine production|negative regulation of MyD88-independent toll-like receptor signaling pathway|regulation of MyD88-independent toll-like receptor signaling pathway|neurotransmitter loading into synaptic vesicle,0.001359|0.001359|0.001553|0.001747|0.001747,1|1|1|1|1,858.1|858.1|735.5|643.6|643.6
3749,4,0.5285,3.1710000000000003,3273.0,0.0009652999999999999,0.9929309999999999,IPCEF1 RAB11FIP5 TICAM2 TSPYL4,positive regulation of interleukin-18-mediated signaling pathway|regulation of interleukin-18-mediated signaling pathway|TRAM-dependent toll-like receptor 4 signaling pathway|TRAM-dependent toll-like receptor signaling pathway|negative regulation of adiponectin secretion,0.0003883|0.0003883|0.0007766|0.0007766|0.0009706,1|1|1|1|1,5149|5149|1716|1716|1287
3750,6,0.528,7.92,3518.0,0.002239,0.998474,CMIP CSDE1 DHX29 EIF4G2 STK11 STRAP,regulation of translational initiation|regulation of translation|regulation of cellular amide metabolic process|positive regulation of axonogenesis|regulation of cellular protein metabolic process,2.344e-06|0.0001921|0.0003072|0.0003486|0.0003979,0.03698|1|1|1|1,107.6|23.98|20.43|70.9|6.036
3751,14,0.5021,45.69,10650.0,0.004261,0.9999969999999999,CHRM1 HRASLS2 HRASLS5 OCM2 PLA2G16 RARRES3 RASGRP2 SCGB1D1 SCGB1D2 SCGB1D4 SCGB2A1 SLC22A10 SLC22A9 TIGD3,N-acylphosphatidylethanolamine metabolic process|phosphatidylethanolamine metabolic process|phosphatidylethanolamine acyl-chain remodeling|glycerophospholipid metabolic process|phosphatidylcholine metabolic process,4.3e-08|1.16e-06|0.0001376|0.00107|0.001273,0.0006783|0.009151|0.7234|1|1,528.1|153.3|121.9|14.36|38.17
3752,6,0.5076,7.615,4744.0,0.001599,0.998474,EDN1 GATA3 ISL1 PHOX2B SOX11 TIGD4,neural crest cell development|stem cell development|mesenchymal cell development|neural crest cell differentiation|sympathetic nervous system development,3.651e-09|4.219e-09|4.422e-09|5.797e-09|2.772e-08,5.76e-05|3.327e-05|2.325e-05|2.286e-05|8.745e-05,173.8|167.4|165.4|154.3|490.4
3753,10,0.5246,23.61,6696.0,0.003503,0.999933,FDX2 FXN HSCB LYRM4 SLC25A37 TIMM10 TIMM10B TIMM22 TIMM29 TIMM9,protein insertion into mitochondrial inner membrane|protein insertion into mitochondrial membrane|establishment of protein localization to mitochondrial membrane|inner mitochondrial membrane organization|protein targeting to mitochondrion,3.55e-14|9.627e-13|2.253e-12|3.375e-11|4.791e-11,5.6e-10|7.592e-09|1.185e-08|1.331e-07|1.512e-07,936.1|429.1|355.1|198|183.9
3754,5,0.5088,5.088,4254.0,0.001192,0.996692,C10orf71 DEDD2 LMOD3 SLC24A5 TK2,deoxycytidine metabolic process|pyrimidine deoxyribonucleoside metabolic process|thymidine metabolic process|negative regulation of secondary metabolite biosynthetic process|negative regulation of melanin biosynthetic process,0.0004854|0.001456|0.001456|0.001456|0.001456,1|1|1|1|1,4119|823.8|823.8|823.8|823.8
3755,4,0.5448,3.2689999999999997,3182.0,0.001024,0.9929309999999999,ADARB1 SRMS TKFC TMEM179,innate immune response|hypoglossal nerve morphogenesis|hypoglossal nerve development|defense response to other organism|spinal cord ventral commissure morphogenesis,0.0002649|0.0003883|0.0003883|0.000487|0.0007766,1|1|1|1|1,18.39|5149|5149|14.97|1716
3756,7,0.5063,10.63,5543.0,0.0019100000000000002,0.9992989999999999,FAM69A GBP4 GBP5 GBP7 SAMD13 ST6GALNAC3 TLE6,cellular response to interferon-gamma|response to interferon-gamma|defense response to protozoan|response to protozoan|defense response to Gram-positive bacterium,1.602e-05|2.389e-05|3.204e-05|3.459e-05|0.0005015,0.2527|0.1884|0.1684|0.1364|1,55.86|48.76|245.2|235.4|58.84
3757,5,0.5273,5.273,4169.0,0.00126,0.996692,GNPAT SQOR TEX9 TLN2 ZNF280D,"cell-cell junction assembly|cell-cell junction organization|sulfide oxidation|sulfide oxidation, using sulfide:quinone oxidoreductase|hydrogen sulfide metabolic process",0.0003843|0.0008136|0.001456|0.001456|0.001698,1|1|1|1|1,64.87|44.29|823.8|823.8|686.5
3758,4,0.5544,3.326,3445.0,0.0009622,0.9929309999999999,GFAP IL1RL1 RRH TLR2,positive regulation of chemokine production|positive regulation of gliogenesis|regulation of chemokine production|regulation of gliogenesis|glial cell development,5.502e-05|5.502e-05|0.0001101|0.0001203|0.0001808,0.8678|0.4339|0.5791|0.4743|0.5705,168.8|168.8|118.4|113.2|91.94
3759,4,0.5008,3.005,2931.0,0.001021,0.9929309999999999,N4BP2L1 OR4A15 OR4C15 TLR3,positive regulation of type III interferon production|regulation of type III interferon production|detection of virus|negative regulation of MyD88-independent toll-like receptor signaling pathway|regulation of MyD88-independent toll-like receptor signaling pathway,0.0005825|0.0009706|0.001359|0.001553|0.001747,1|1|1|1|1,2574|1287|858.1|735.5|643.6
3760,4,0.5301,3.18,3149.0,0.001006,0.9929309999999999,C1orf21 EVPLL LYSMD1 TLR4,nitric oxide production involved in inflammatory response|negative regulation of interleukin-23 production|positive regulation of cellular response to macrophage colony-stimulating factor stimulus|positive regulation of response to macrophage colony-stimulating factor|detection of fungus,0.0003883|0.0005825|0.0005825|0.0005825|0.0005825,1|1|1|1|1,5149|2574|2574|2574|2574
3761,4,0.5828,3.497,3234.0,0.001077,0.9929309999999999,MYL5 NICN1 TLX3 ZNF662,regulation of respiratory gaseous exchange by nervous system process|regulation of respiratory system process|regulation of respiratory gaseous exchange|neuron fate specification|regulation of system process,0.003394|0.00412|0.005571|0.007261|0.007605,1|1|1|1|1,316.8|257.4|187.2|142|14.13
3762,5,0.5238,5.2379999999999995,4410.0,0.001184,0.996692,LMNTD2 MOAP1 MPP4 TMBIM1 WFIKKN1,negative regulation of Fas signaling pathway|positive regulation of blood vessel remodeling|regulation of Fas signaling pathway|regulation of blood vessel remodeling|protein insertion into mitochondrial membrane involved in apoptotic signaling pathway,0.0004854|0.000728|0.0009706|0.001698|0.00194,1|1|1|1|1,4119|2060|1373|686.5|588.4
3763,4,0.5356,3.214,3170.0,0.00101,0.9929309999999999,CABYR COX8C RNF149 TMC4,sperm capacitation|epithelial cilium movement involved in extracellular fluid movement|extracellular transport|cellular response to drug|ion transmembrane transport,0.005233|0.00678|0.007359|0.01314|0.01462,1|1|1|1|1,198|151.4|139.2|76.85|9.798
3764,16,0.488,58.56,10690.0,0.0054340000000000005,0.999999,CNIH1 GORASP2 GOSR2 RAB1A RAB1B SAR1A SEC23IP SEC31A SURF4 SYVN1 TM9SF3 TMED10 TMED2 TRAPPC12 TRAPPC13 TRAPPC2L,"COPII-coated vesicle budding|vesicle budding from membrane|endoplasmic reticulum to Golgi vesicle-mediated transport|COPII vesicle coating|vesicle targeting, rough ER to cis-Golgi",3.402e-21|1.272e-19|3.354e-19|5.172e-19|5.172e-19,5.366e-17|1.003e-15|1.764e-15|2.04e-15|1.632e-15,183.9|125|72.24|183.9|183.9
3765,4,0.5636,3.3819999999999997,3422.0,0.0009847999999999999,0.9929309999999999,ATP10D POTED SELENOP TMED4,selenium compound metabolic process|phospholipid translocation|lipid translocation|regulation of membrane lipid distribution|phospholipid transport,0.001165|0.009096|0.009675|0.01122|0.01813,1|1|1|1|1,1030|111.9|105.1|90.33|55.36
3766,4,0.5143,3.0860000000000003,3451.0,0.0008912000000000001,0.9929309999999999,AMTN CLN5 PROSER1 TMED8,positive regulation of GTP binding|positive regulation of enamel mineralization|regulation of enamel mineralization|positive regulation of tooth mineralization|lysosomal lumen acidification,0.0005825|0.0007766|0.001165|0.001359|0.002134,1|1|1|1|1,2574|1716|1030|858.1|514.9
3767,5,0.5008,5.008,3632.0,0.001373,0.996692,IRF2BP1 IRF2BP2 IRF2BPL TMEM106A ZIC4,regulation of macromolecule biosynthetic process|regulation of biosynthetic process|CD80 biosynthetic process|CD86 biosynthetic process|negative regulation of transcription by RNA polymerase II,0.0002584|0.0003491|0.0004854|0.000728|0.0007907,1|1|1|1|1,5.222|4.916|4119|2060|13.7
3768,4,0.5214,3.1289999999999996,2602.0,0.0011970000000000001,0.9929309999999999,CCND3 CDK6 MSI2 TMEM117,regulation of G1/S transition of mitotic cell cycle|regulation of cell cycle G1/S phase transition|mitotic cell cycle phase transition|cell cycle phase transition|cell dedifferentiation,0.0003299|0.0004209|0.001139|0.001203|0.001359,1|1|1|1|1,67.75|59.87|36.13|35.15|858.1
3769,5,0.5281,5.281000000000001,4190.0,0.001256,0.996692,IGFBP5 TECRL TMEM125 TRIM9 ZDHHC2,negative regulation of skeletal muscle hypertrophy|positive regulation of postsynaptic membrane organization|positive regulation of endosome to plasma membrane protein transport|positive regulation of AMPA glutamate receptor clustering|negative regulation of SNARE complex assembly,0.0004854|0.000728|0.000728|0.000728|0.0009706,1|1|1|1|1,4119|2060|2060|2060|1373
3770,4,0.5426,3.2560000000000002,2988.0,0.001086,0.9929309999999999,OR4A15 OR4A16 OR4C15 TMEM130,detection of chemical stimulus involved in sensory perception of smell|sensory perception of smell|detection of chemical stimulus involved in sensory perception|detection of chemical stimulus|sensory perception of chemical stimulus,3.915e-05|4.671e-05|5.225e-05|6.46e-05|7.223e-05,0.6176|0.3684|0.2747|0.2548|0.2279,35.03|33|31.78|29.59|28.5
3771,6,0.5179,7.769,4644.0,0.001666,0.998474,HCAR2 HCAR3 P2RX4 PITPNM2 TMEM132B TMEM233,neutrophil apoptotic process|positive regulation of adiponectin secretion|microglial cell migration|sensory perception of touch|positive regulation of neutrophil apoptotic process,0.0008735|0.0008735|0.0008735|0.001456|0.001746,1|1|1|1|1,1716|1716|1716|858.1|686.5
3772,4,0.5838,3.503,3186.0,0.0010960000000000002,0.9929309999999999,ARF5 CD28 LSM14B TMEM139,regulatory T cell differentiation|regulation of translation|positive regulation of isotype switching to IgG isotypes|negative thymic T cell selection|negative T cell selection,0.001359|0.001885|0.001941|0.002328|0.002522,1|1|1|1|1,858.1|27.98|572.1|468.1|429.1
3773,4,0.5003,3.002,3167.0,0.0009447000000000001,0.9929309999999999,HID1 RAB3IP RCN3 TMEM140,collagen biosynthetic process|surfactant homeostasis|chemical homeostasis within a tissue|phospholipid homeostasis|lung epithelium development,0.001941|0.002522|0.00291|0.003297|0.006007,1|1|1|1|1,572.1|429.1|367.8|321.8|171.6
3774,4,0.5002,3.0010000000000003,3209.0,0.0009318999999999999,0.9929309999999999,MGST2 NEDD4 TMEM155 VPS9D1,development involved in symbiotic interaction|negative regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage|regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage|glucocorticoid receptor signaling pathway|corticosteroid receptor signaling pathway,0.0003883|0.0003883|0.0005825|0.001359|0.001553,1|1|1|1|1,5149|5149|2574|858.1|735.5
3775,4,0.5324,3.194,3228.0,0.000986,0.9929309999999999,AGBL5 CHRND PBK TMEM156,protein branching point deglutamylation|skeletal muscle tissue growth|protein deglutamylation|peptidyl-glutamic acid modification|skeletal muscle contraction,0.0003883|0.0007766|0.001747|0.0062|0.006393,1|1|1|1|1,5149|1716|643.6|166.1|160.9
3776,5,0.5243,5.242999999999999,4125.0,0.001266,0.996692,FAM209A PI3 SMCR8 TMEM159 WFDC3,antibacterial humoral response|antimicrobial humoral response|negative regulation of catalytic activity|negative regulation of cellular protein metabolic process|negative regulation of protein metabolic process,8.295e-05|0.0005758|0.0005854|0.00102|0.001253,1|1|1|1|1,142|52.81|15.18|12.56|11.7
3777,4,0.5114,3.068,3369.0,0.0009077,0.9929309999999999,ASIC4 FOXF2 FRRS1L TMEM169,establishment of planar polarity of embryonic epithelium|regulation of glutamate receptor signaling pathway|establishment of tissue polarity|establishment of planar polarity|embryonic camera-type eye morphogenesis,0.0007766|0.001359|0.004846|0.004846|0.005233,1|1|1|1|1,1716|858.1|214.5|214.5|198
3778,5,0.52,5.2,4144.0,0.00125,0.996692,EPB41L2 H1FNT PRELID2 SPTSSB TMEM174,spermatid nucleus elongation|regulation of serine C-palmitoyltransferase activity|positive regulation of protein localization to cell cortex|regulation of protein localization to cell cortex|sperm chromatin condensation,0.0009706|0.001456|0.001698|0.002425|0.003394,1|1|1|1|1,1373|823.8|686.5|457.7|316.8
3779,5,0.508,5.08,4009.0,0.0012619999999999999,0.996692,DERL3 DHRS7B SLC2A2 TMEM175 TMEM41A,"fructose transmembrane transport|intestinal hexose absorption|dehydroascorbic acid transport|negative regulation of retrograde protein transport, ER to cytosol|negative regulation of protein exit from endoplasmic reticulum",0.001456|0.001698|0.00194|0.002425|0.002667,1|1|1|1|1,823.8|686.5|588.4|457.7|411.9
